id,name,docks,latitude,longitude,address
3381,3 St & Hoyt St,21,40.6777287,-73.99364123,3 St & Hoyt St
3382,Carroll St & Smith St,31,40.680611,-73.99475825,Carroll St & Smith St
3383,Cathedral Pkwy & Broadway,25,40.804213,-73.96699104,Cathedral Pkwy & Broadway
3384,Smith St & 3 St,25,40.6787242,-73.99599099,Smith St & 3 St
3386,1 Pl & Clinton St,27,40.6809591,-73.99905709,1 Pl & Clinton St
3387,E 106 St & Madison Ave,25,40.7934337,-73.94945003,E 106 St & Madison Ave
3388,President St & Henry St,25,40.6828003,-73.99990419,President St & Henry St
3389,Carroll St & Columbia St,28,40.6830456,-74.00348559,Carroll St & Columbia St
3390,E 109 St & 3 Ave,24,40.79329668,-73.9432083,E 109 St & 3 Ave
3391,E 106 St & 1 Ave,25,40.7892529,-73.93956237,E 106 St & 1 Ave
3392,Commerce St & Van Brunt St,19,40.6812117,-74.00860912,Commerce St & Van Brunt St
3393,Richards St & Delavan St,19,40.6794327,-74.00785041,Richards St & Delavan St
3394,Columbia St & W 9 St,21,40.6769993,-74.00647134,Columbia St & W 9 St
3395,Henry St & W 9 St,19,40.6763744,-74.00324957,Henry St & W 9 St
3396,Clinton St & 4 Place,25,40.6783563,-74.00014502,Clinton St & 4 Place
3397,Court St & Nelson St,25,40.6763947,-73.99869893,Court St & Nelson St
3398,Smith St & 9 St,23,40.6746957,-73.99785768,Smith St & 9 St
3399,7 St & 3 Ave,24,40.67260298150126,-73.98983001708984,7 St & 3 Ave
3400,E 110 St & Madison Ave,24,40.7961535,-73.94782145,E 110 St & Madison Ave
3402,Court St & State St,23,40.6902375,-73.99203074,Court St & State St
3403,4 Ave & 9 St,31,40.6705135,-73.98876585,4 Ave & 9 St
3404,7 St & 5 Ave,27,40.6704922,-73.98541675,7 St & 5 Ave
3405,5 St & 6 Ave,23,40.6704836,-73.98208968,5 St & 6 Ave
3407,Union St & Nevins St,23,40.67909799721684,-73.98765474557877,Union St & Nevins St
3408,Congress St & Clinton St,27,40.6881529,-73.99520919,Congress St & Clinton St
3409,Bergen St & Smith St,35,40.6867443,-73.99063168,Bergen St & Smith St
3410,Dean St & Hoyt St,31,40.6864442,-73.98759104,Dean St & Hoyt St
3411,Bond St & Bergen St,27,40.6849668,-73.98620772,Bond St & Bergen St
3412,Pacific St & Nevins St,18,40.6853761,-73.98302136,Pacific St & Nevins St
3413,Wyckoff St & 3 Ave,0,40.6827549,-73.98258555,Wyckoff St & 3 Ave
3414,Bergen St & Flatbush Ave,33,40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave
3415,Prospect Pl & 6 Ave,25,40.6793307,-73.97519523,Prospect Pl & 6 Ave
3416,7 Ave & Park Pl,25,40.6776147,-73.97324283,7 Ave & Park Pl
3417,Baltic St & 5 Ave,27,40.6795766,-73.97854971,Baltic St & 5 Ave
3418,Plaza St West & Flatbush Ave,33,40.6750207,-73.97111473,Plaza St West & Flatbush Ave
3419,Douglass St & 4 Ave,27,40.6792788,-73.98154004,Douglass St & 4 Ave
3420,Douglass St & 3 Ave,21,40.6802133,-73.98432695,Douglass St & 3 Ave
3422,Columbia St & Degraw St,21,40.6859296,-74.00242364,Columbia St & Degraw St
3423,West Drive & Prospect Park West,29,40.6610633719006,-73.97945255041122,West Drive & Prospect Park West
3424,E 106 St & Lexington Ave,27,40.791976,-73.945993,E 106 St & Lexington Ave
3425,2 Ave & E 104 St,33,40.7892105,-73.94370784,2 Ave & E 104 St
3429,Hanson Pl & Ashland Pl,39,40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl
3430,Richardson St & N Henry St,25,40.71907891179564,-73.94223690032959,Richardson St & N Henry St
3435,Grand St & Elizabeth St,45,40.718822,-73.99596,Grand St & Elizabeth St
3437,Riverside Dr & W 91 St,39,40.79313480986663,-73.97700369358063,Riverside Dr & W 91 St
3440,Fulton St & Adams St,43,40.692418292578466,-73.98949474096298,Fulton St & Adams St
3452,Bayard St & Leonard St,43,40.71915571696044,-73.94885390996933,Bayard St & Leonard St
3453,Devoe St & Lorimer St,19,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St
3454,Leonard St & Maujer St,24,40.7103685423523,-73.94705951213837,Leonard St & Maujer St
3456,Jackson St & Leonard St,22,40.71638031973561,-73.94821286201477,Jackson St & Leonard St
3457,E 58 St & Madison Ave,46,40.76302594280519,-73.97209525108337,E 58 St & Madison Ave
3461,Murray St & Greenwich St,33,40.714851505262516,-74.01122331619263,Murray St & Greenwich St
3463,E 16 St & Irving Pl,37,40.735367055605394,-73.98797392845154,E 16 St & Irving Pl
3467,W Broadway & Spring St,42,40.72494672359416,-74.00165855884552,W Broadway & Spring St
3469,India St & West St,23,40.73181401720966,-73.95995020866394,India St & West St
3472,W 15 St & 10 Ave,39,40.742753828659026,-74.00747358798981,W 15 St & 10 Ave
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,33,40.65539977447831,-74.01062786579132,39 St & 2 Ave - Citi Bike HQ at Industry City
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,43,40.65708866668485,-74.00870203971863,2 Ave & 36 St - Citi Bike HQ at Industry City
3479,Picnic Point,45,40.68512559515415,-74.02535319328308,Picnic Point
3481,York St,22,40.71649,-74.04105,York St
3483,Montgomery St,14,40.71942,-74.05099,Montgomery St
3486,Schermerhorn St & Bond St,30,40.688417427540834,-73.98451656103134,Schermerhorn St & Bond St
3490,E 116 St & 2 Ave,31,40.796879,-73.937261,E 116 St & 2 Ave
3491,E 118 St & 1 Ave,24,40.79747,-73.93504,E 118 St & 1 Ave
3492,E 118 St & Park Ave,27,40.8005385,-73.9419949,E 118 St & Park Ave
3493,E 118 St & 3 Ave,31,40.799139,-73.9389152,E 118 St & 3 Ave
3494,E 115 St & Lexington Ave,25,40.797911,-73.9423,E 115 St & Lexington Ave
3495,E 114 St & 1 Ave,26,40.7945663,-73.9362541,E 114 St & 1 Ave
3496,1 Ave & E 110 St,25,40.7923272,-73.9383,1 Ave & E 110 St
3497,Pleasant Ave & E 116 St,23,40.7949879,-73.9333349,Pleasant Ave & E 116 St
3498,Pleasant Ave & E 120 St,21,40.7974772,-73.9311847,Pleasant Ave & E 120 St
3499,2 Ave & E 122 St,25,40.8006721,-73.9349,2 Ave & E 122 St
3500,E 115 St & Madison Ave,31,40.7989445,-73.944846,E 115 St & Madison Ave
3501,E 118 St & Madison Ave,29,40.8014866,-73.9442507,E 118 St & Madison Ave
3502,Lexington Ave & E 111 St,29,40.7954121,-73.9441232,Lexington Ave & E 111 St
3503,Madison Ave & E 120 St,30,40.80295,-73.942954,Madison Ave & E 120 St
3504,E 123 St & Lexington Ave,27,40.8029263,-73.9379,E 123 St & Lexington Ave
3505,Lexington Ave & E 127 St,33,40.805726,-73.936322,Lexington Ave & E 127 St
3506,Lexington Ave & E 120 St,29,40.8013066,-73.9398167,Lexington Ave & E 120 St
3507,Park Ave & E 124 St,36,40.8045555,-73.9396861,Park Ave & E 124 St
3508,St Nicholas Ave & Manhattan Ave,31,40.809725,-73.953149,St Nicholas Ave & Manhattan Ave
3509,Lenox Ave & W 115 St,31,40.8011939,-73.9500739,Lenox Ave & W 115 St
3510,Adam Clayton Powell Blvd & W 123 St,31,40.8078316,-73.949373,Adam Clayton Powell Blvd & W 123 St
3511,Adam Clayton Powell Blvd & W 115 St,22,40.802535,-73.9532423,Adam Clayton Powell Blvd & W 115 St
3513,21 St & Hoyt Ave S,21,40.774645,-73.923706,21 St & Hoyt Ave S
3514,Astoria Park S & Shore Blvd,23,40.7767,-73.927631,Astoria Park S & Shore Blvd
3515,24 Ave & 26 St,19,40.774591,-73.918544,24 Ave & 26 St
3516,31 St & Astoria Blvd,31,40.7699176,-73.9184057,31 St & Astoria Blvd
3517,31 St & Hoyt Ave N,35,40.7711528,-73.9170074,31 St & Hoyt Ave N
3518,Lenox Ave & W 126 St,34,40.808442,-73.9452087,Lenox Ave & W 126 St
3520,Adam Clayton Powell Blvd & W 118 St,19,40.804372,-73.951475,Adam Clayton Powell Blvd & W 118 St
3521,Lenox Ave & W 111 St,36,40.7987859,-73.9523,Lenox Ave & W 111 St
3522,37 St & 24 Ave,19,40.7701477,-73.9120938,37 St & 24 Ave
3523,24 Ave & 29 St,25,40.7729,-73.916142,24 Ave & 29 St
3524,19 St & 24 Ave,23,40.7774552,-73.9225403,19 St & 24 Ave
3525,23 Ave & 27 St,21,40.776165,-73.9153175,23 Ave & 27 St
3526,31 St & 23 Ave,27,40.7747878,-73.9125551,31 St & 23 Ave
3527,5 Ave & E 126 St,27,40.80698,-73.941747,5 Ave & E 126 St
3528,Steinway St & 23 Ave,21,40.7713937,-73.9077436,Steinway St & 23 Ave
3529,Lenox Ave & W 130 St,25,40.8107922,-73.9430681,Lenox Ave & W 130 St
3530,Crescent St & Ditmars Blvd,19,40.7787185,-73.9145645,Crescent St & Ditmars Blvd
3531,Frederick Douglass Blvd & W 129 St,27,40.8125511,-73.9492286,Frederick Douglass Blvd & W 129 St
3532,Ditmars Blvd & 19 St,27,40.78145,-73.9183302,Ditmars Blvd & 19 St
3533,St. Nicholas Ave & W 126 St,34,40.8114323,-73.9518776,St. Nicholas Ave & W 126 St
3534,Frederick Douglass Blvd & W 117 St,39,40.805159,-73.954692,Frederick Douglass Blvd & W 117 St
3535,Mt Morris Park W & W 120 St,27,40.804038,-73.945925,Mt Morris Park W & W 120 St
3536,W 116 St & Broadway,43,40.8082,-73.9641,W 116 St & Broadway
3537,Carlton Ave & Dean St,29,40.6809741,-73.9710097,Carlton Ave & Dean St
3538,W 110 St & Amsterdam Ave,45,40.802692,-73.96295,W 110 St & Amsterdam Ave
3539,W 116 St & Amsterdam Ave,43,40.8067581,-73.9607082,W 116 St & Amsterdam Ave
3540,Morningside Ave & W 123 St,35,40.81,-73.9551508,Morningside Ave & W 123 St
3541,Amsterdam Ave & W 125 St,39,40.813358,-73.956461,Amsterdam Ave & W 125 St
3542,Amsterdam Ave & W 119 St,29,40.8086249,-73.9596214,Amsterdam Ave & W 119 St
3543,Morningside Dr & Amsterdam Ave,35,40.81028506306003,-73.95736455917358,Morningside Dr & Amsterdam Ave
3544,Underhill Ave & Pacific St,27,40.6804836,-73.9646795,Underhill Ave & Pacific St
3545,Broadway & W 122 St,33,40.8120562,-73.9612547,Broadway & W 122 St
3546,Pacific St & Classon Ave,21,40.6791944,-73.9587903,Pacific St & Classon Ave
3547,Broadway & Moylan Pl,41,40.8143256,-73.9590255,Broadway & Moylan Pl
3549,Grand Ave & Bergen St,25,40.678045,-73.962408,Grand Ave & Bergen St
3551,3 Ave & E 112 St,23,40.795508,-73.941606,3 Ave & E 112 St
3552,W 113 St & Broadway,39,40.805973,-73.964928,W 113 St & Broadway
3553,Frederick Douglass Blvd & W 112 St,37,40.801694,-73.957145,Frederick Douglass Blvd & W 112 St
3554,Vernon Blvd & 41 Rd,27,40.7552433,-73.9485678,Vernon Blvd & 41 Rd
3555,28 St & 41 Ave,27,40.751047,-73.93797,28 St & 41 Ave
3556,24 St & 41 Ave,19,40.7527085,-73.9397405,24 St & 41 Ave
3557,40 Ave & 9 St,19,40.75742,-73.945133,40 Ave & 9 St
3558,Bergen St & Vanderbilt Ave,27,40.6794388,-73.9680438,Bergen St & Vanderbilt Ave
3559,21 St & 38 Ave,19,40.7576314,-73.9391224,21 St & 38 Ave
3561,37 Ave & 35 St,26,40.7531106,-73.9279917,37 Ave & 35 St
3562,Classon Ave & St Marks Ave,27,40.6765198,-73.9596082,Classon Ave & St Marks Ave
3563,28 St & 36 Ave,29,40.757186,-73.932719,28 St & 36 Ave
3564,21 St & 36 Ave,19,40.7601853,-73.9362726,21 St & 36 Ave
3565,36 Ave & 10 St,19,40.7614376,-73.9411265,36 Ave & 10 St
3566,Crescent St & 35 Ave,25,40.7596276,-73.9321455,Crescent St & 35 Ave
3567,11 St & 35 Ave,19,40.7627442,-73.9391141,11 St & 35 Ave
3568,34 St & 35 Ave,21,40.7569332,-73.9262231,34 St & 35 Ave
3569,Franklin Ave & St Marks Ave,29,40.6758324,-73.9561677,Franklin Ave & St Marks Ave
3570,35 Ave & 37 St,31,40.7557327,-73.9236611,35 Ave & 37 St
3571,Bedford Ave & Bergen St,24,40.676368,-73.952918,Bedford Ave & Bergen St
3572,34 Ave & 38 St,33,40.756913,-73.921631,34 Ave & 38 St
3573,35 St & 34 Ave,25,40.7580583,-73.9242751,35 St & 34 Ave
3574,Prospect Pl & Underhill Ave,23,40.6769694,-73.96579,Prospect Pl & Underhill Ave
3575,Crescent St & 34 Ave,19,40.76108,-73.930562,Crescent St & 34 Ave
3576,Park Pl & Vanderbilt Ave,27,40.6767,-73.969024,Park Pl & Vanderbilt Ave
3577,34 Ave & 21 St,23,40.7628138,-73.9342862,34 Ave & 21 St
3578,Park Pl & Franklin Ave,21,40.6741806,-73.9564947,Park Pl & Franklin Ave
3579,Sterling Pl & Bedford Ave,25,40.672695,-73.954131,Sterling Pl & Bedford Ave
3580,St Johns Pl & Washington Ave,30,40.6737236,-73.9631611,St Johns Pl & Washington Ave
3581,Underhill Ave & Lincoln Pl,27,40.6740123,-73.9671457,Underhill Ave & Lincoln Pl
3582,Lincoln Pl & Classon Ave,28,40.6721683,-73.9609,Lincoln Pl & Classon Ave
3583,Eastern Pkwy & Washington Ave,31,40.6716493,-73.9631145,Eastern Pkwy & Washington Ave
3584,Eastern Pkwy & Franklin Ave,42,40.6707767,-73.9576801,Eastern Pkwy & Franklin Ave
3585,Union St & Bedford Ave,24,40.6691783,-73.9554162,Union St & Bedford Ave
3586,34 Ave & 13 St,19,40.7638753,-73.9364848,34 Ave & 13 St
3587,Carroll St & Washington Ave,27,40.6686744,-73.9618148,Carroll St & Washington Ave
3588,Vernon Blvd & 10 St,21,40.7671863,-73.9373554,Vernon Blvd & 10 St
3589,Broadway & 12 St,19,40.7668,-73.9347774,Broadway & 12 St
3590,Carroll St & Franklin Ave,19,40.6679411,-73.9588,Carroll St & Franklin Ave
3591,21 St & 31 Dr,21,40.7659,-73.930819,21 St & 31 Dr
3592,Crescent St & Broadway,19,40.7633589,-73.9286471,Crescent St & Broadway
3593,31 St & Broadway,35,40.761584,-73.925921,31 St & Broadway
3595,35 St & Broadway,18,40.760339,-73.9222427,35 St & Broadway
3596,Sullivan Pl & Bedford Ave,19,40.6642406,-73.9574686,Sullivan Pl & Bedford Ave
3597,43 St & Broadway,25,40.7577284,-73.9166368,43 St & Broadway
3598,Newton Rd & 44 St,19,40.7595701,-73.9142678,Newton Rd & 44 St
3599,Franklin Ave & Empire Blvd,27,40.66314,-73.9605695,Franklin Ave & Empire Blvd
3601,Sterling St & Bedford Ave,19,40.6627059,-73.9569115,Sterling St & Bedford Ave
3602,31 Ave & 34 St,23,40.763154,-73.920827,31 Ave & 34 St
3603,31 Ave & 30 St,21,40.7647,-73.9240312,31 Ave & 30 St
3604,Rogers Ave & Sterling St,17,40.6630619,-73.9538746,Rogers Ave & Sterling St
3605,31 Ave & Crescent St,21,40.7658346,-73.9265474,31 Ave & Crescent St
3606,49 Ave & 21 St,21,40.74252,-73.948852,49 Ave & 21 St
3607,31 Ave & 14 St,19,40.7682,-73.9322662,31 Ave & 14 St
3608,5 St & 51 Ave,21,40.7423737,-73.9566,5 St & 51 Ave
3609,Vernon Blvd & 31 Ave,23,40.7692475,-73.9354504,Vernon Blvd & 31 Ave
3610,Vernon Blvd & 30 Rd,27,40.770845,-73.934171,Vernon Blvd & 30 Rd
3611,Vernon Blvd & 47 Rd,31,40.7449067,-73.9534573,Vernon Blvd & 47 Rd
3612,30 Ave & 21 St,15,40.7703743,-73.9286078,30 Ave & 21 St
3613,Center Blvd & 48 Ave,26,40.745038,-73.957539,Center Blvd & 48 Ave
3614,Crescent St & 30 Ave,23,40.768692,-73.9249574,Crescent St & 30 Ave
3615,44 Dr & 21 St,21,40.748,-73.9460927,44 Dr & 21 St
3616,Steinway St & 28 Ave,25,40.7656251,-73.9136695,Steinway St & 28 Ave
3617,28 Ave & 35 St,27,40.7671,-73.9169858,28 Ave & 35 St
3618,27 St & Hunter St,25,40.7485,-73.941275,27 St & Hunter St
3619,Newtown Ave & 23 St,19,40.7713615,-73.9246145,Newtown Ave & 23 St
3620,11 St & 43 Ave,23,40.7519071,-73.9479119,11 St & 43 Ave
3621,27 Ave & 9 St,19,40.7739825,-73.9309134,27 Ave & 9 St
3622,E 128 St & Madison Ave,15,40.80756,-73.939182,E 128 St & Madison Ave
3623,W 120 St & Claremont Ave,39,40.8109494,-73.9634,W 120 St & Claremont Ave
3628,Lenox Ave & W 117 St,31,40.8025566,-73.9490782,Lenox Ave & W 117 St
3629,Adam Clayton Powell Blvd & W 126 St,33,40.809495347779475,-73.94776493310928,Adam Clayton Powell Blvd & W 126 St
3630,Frederick Douglass Blvd & W 115 St,33,40.8038654,-73.9559308,Frederick Douglass Blvd & W 115 St
3637,Fulton St & Waverly Ave,31,40.683238654603414,-73.96599590778351,Fulton St & Waverly Ave
3638,Washington St,18,40.7242941,-74.0354826,Washington St
3639,Harborside,30,40.7192517,-74.034234,Harborside
3640,Journal Square,18,40.73367,-74.0625,Journal Square
3641,Broadway & W 25 St,54,40.74286877312112,-73.98918628692627,Broadway & W 25 St
3646,35 Ave & 10 St,26,40.76315481910373,-73.93985509872437,35 Ave & 10 St
3647,48 Ave & 30 Pl,23,40.74128309355993,-73.93725872039794,48 Ave & 30 Pl
3648,Flushing Ave & Vanderbilt Ave,25,40.697950315695444,-73.97077560424805,Flushing Ave & Vanderbilt Ave
3649,W 129 St & Convent Ave,30,40.814394437915816,-73.95324736833572,W 129 St & Convent Ave
3654,31 St & Northern Blvd,35,40.75186951421875,-73.93349289894103,31 St & Northern Blvd
3656,E 2 St & Avenue A,46,40.72307749068673,-73.98583620786667,E 2 St & Avenue A
3658,W 18 St & 9 Ave,27,40.7435337324616,-74.00367558002472,W 18 St & 9 Ave
3661,Montgomery St & Franklin Ave,19,40.666439306870814,-73.9605563879013,Montgomery St & Franklin Ave
3662,31 Ave & Steinway St,21,40.761293897289086,-73.916916847229,31 Ave & Steinway St
3664,North Moore St & Greenwich St,30,40.72019521437465,-74.0103006362915,North Moore St & Greenwich St
3668,Leonard St & Nassau Ave,26,40.7239567849954,-73.94984364509583,Leonard St & Nassau Ave
3671,E 81 St & 2 Ave,37,40.774779448957275,-73.95427465438843,E 81 St & 2 Ave
3673,Dean St & Franklin Ave,21,40.67759206937376,-73.955637216568,Dean St & Franklin Ave
3674,Jay St & York St,27,40.701403172577244,-73.98672670125961,Jay St & York St
3676,Van Brunt St & Van Dyke St,24,40.6758329439129,-74.01472628116608,Van Brunt St & Van Dyke St
3677,Glenwood Ave,18,40.72755146730012,-74.07106071710587,Glenwood Ave
3678,Fairmount Ave,18,40.72572613742557,-74.07195925712585,Fairmount Ave
3679,Bergen Ave,14,40.722103786686034,-74.07145500183105,Bergen Ave
3680,E 43 St & 5 Ave,55,40.754120810779256,-73.98025184869766,E 43 St & 5 Ave
3681,Grand St,18,40.71517767732029,-74.03768330812454,Grand St
3686,Gansevoort St & Hudson St,39,40.739448201304036,-74.00507032871246,Gansevoort St & Hudson St
3687,E 33 St & 1 Ave,59,40.74322681432173,-73.97449783980846,E 33 St & 1 Ave
3689,W 104 St & Amsterdam Ave,47,40.799041392882984,-73.96649479866028,W 104 St & Amsterdam Ave
3690,Park Pl & Church St,36,40.71334184275907,-74.00935515761375,Park Pl & Church St
3691,28 Ave & 44 St,19,40.76408932350688,-73.91065120697021,28 Ave & 44 St
3692,5 St & Market St,15,40.699997484388504,-73.97440128028393,5 St & Market St
3693,N 11 St & Kent Ave,27,40.72248188638219,-73.95921930670738,N 11 St & Kent Ave
3694,Jackson Square,18,40.71113,-74.0789,Jackson Square
3697,W 64 St & Thelonious Monk Circle,43,40.77515953434235,-73.98918695747852,W 64 St & Thelonious Monk Circle
3699,W 50 St & 9 Ave,30,40.763604677958625,-73.98917958140373,W 50 St & 9 Ave
3704,47 Ave & Skillman Ave,19,40.7437524099784,-73.94176483154297,47 Ave & Skillman Ave
3707,Lexington Ave & E 26 St,55,40.741459,-73.983293,Lexington Ave & E 26 St
3708,W 13 St & 5 Ave,29,40.735445,-73.99431,W 13 St & 5 Ave
3709,W 15 St & 6 Ave,51,40.738046142482766,-73.99642959237099,W 15 St & 6 Ave
3711,E 13 St & Avenue A,47,40.72966729392978,-73.98067966103554,E 13 St & Avenue A
3712,W 35 St & Dyer Ave,41,40.754691750226016,-73.99740189313889,W 35 St & Dyer Ave
3714,Division Av & Hooper St,61,40.70684203101325,-73.9544353965357,Division Av & Hooper St
3715,Driggs Ave & N 9 St,31,40.71816969454208,-73.95520135760307,Driggs Ave & N 9 St
3716,40 Ave & Crescent St,23,40.753599202005596,-73.93795609474182,40 Ave & Crescent St
3718,E 11 St & Avenue B,46,40.72746420692392,-73.97950418293476,E 11 St & Avenue B
3720,Wyckoff St & Bond St,23,40.68461653897949,-73.98721285164356,Wyckoff St & Bond St
3721,31 St & Newtown Ave,35,40.7675487799971,-73.9209334552288,31 St & Newtown Ave
3723,Cadman Plaza E & Johnson St,30,40.695317277669034,-73.99015724658966,Cadman Plaza E & Johnson St
3724,7 Ave & Central Park South,39,40.7667405590595,-73.9790689945221,7 Ave & Central Park South
3725,2 Ave & E 72 St,41,40.7687620293096,-73.95840793848038,2 Ave & E 72 St
3726,Center Blvd & 51 Ave,20,40.743366080270214,-73.95960688591003,Center Blvd & 51 Ave
3727,Frost St & Meeker Ave,38,40.71766197083994,-73.94880026578903,Frost St & Meeker Ave
3728,Pierrepont St & Monroe Pl,24,40.69535693320225,-73.99344027042389,Pierrepont St & Monroe Pl
3731,W 47 St & 6 Ave,46,40.758397,-73.98255,W 47 St & 6 Ave
3733,Avenue C & E 18 St,46,40.730563,-73.973984,Avenue C & E 18 St
3734,E 58 St &  1 Ave (NW Corner),50,40.759125,-73.962658,E 58 St &  1 Ave (NW Corner)
3737,Stanton St & Norfolk St,35,40.720747,-73.986274,Stanton St & Norfolk St
3739,Perry St & Greenwich Ave,37,40.735918,-74.000939,Perry St & Greenwich Ave
3744,1 Ave & E 5 St,51,40.725864,-73.986389,1 Ave & E 5 St
3745,36 Ave & 31 St,27,40.75651272984955,-73.92957486212252,36 Ave & 31 St
3746,6 Ave & Broome St,48,40.724308321602166,-74.00473035871983,6 Ave & Broome St
3749,Lexington Ave & E 36 St,23,40.747573958954796,-73.9788007736206,Lexington Ave & E 36 St
3755,DeKalb Ave & Franklin Ave,19,40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave
3756,White St & Moore St,21,40.704508,-73.9351,White St & Moore St
3757,Stagg St & Morgan Ave,23,40.710681,-73.93372,Stagg St & Morgan Ave
3758,George St & Wilson Ave,19,40.702997,-73.92997,George St & Wilson Ave
3759,Irving Ave & Jefferson St,19,40.70538,-73.92535,Irving Ave & Jefferson St
3760,Willoughby Ave & Wyckoff Ave,23,40.705614,-73.92153,Willoughby Ave & Wyckoff Ave
3761,Cedar St & Myrtle Ave,27,40.697842,-73.926241,Cedar St & Myrtle Ave
3762,3 Ave & Carroll St,27,40.677027,-73.9865,3 Ave & Carroll St
3763,Wyckoff Av & Jefferson St,27,40.707165,-73.923711,Wyckoff Av & Jefferson St
3764,Bushwick Ave & McKibbin St,21,40.705517,-73.93936,Bushwick Ave & McKibbin St
3765,Bushwick Ave & Stagg St,21,40.709897,-73.94008,Bushwick Ave & Stagg St
3766,Sharon St & Olive St,24,40.715353,-73.93856,Sharon St & Olive St
3767,Powers St & Olive St,19,40.71323,-73.93894,Powers St & Olive St
3768,Waterbury St & Stagg St,23,40.71019,-73.93734,Waterbury St & Stagg St
3769,White St & Johnson Ave,23,40.707174,-73.93581,White St & Johnson Ave
3770,Central Ave & Flushing Ave,21,40.702831,-73.9333,Central Ave & Flushing Ave
3771,McKibbin St & Bogart St,30,40.706237,-73.933871,McKibbin St & Bogart St
3772,Devoe St & Morgan Ave,19,40.713811,-73.93515,Devoe St & Morgan Ave
3773,Knickerbocker Ave & Thames St,20,40.70539,-73.92976,Knickerbocker Ave & Thames St
3774,Knickerbocker Ave & George St,23,40.704425,-73.92836,Knickerbocker Ave & George St
3775,Suydam St & Knickerbocker Ave,27,40.702013,-73.923769,Suydam St & Knickerbocker Ave
3776,Central Ave & Starr Street,23,40.700003,-73.92834,Central Ave & Starr Street
3777,Stockholm St & Wilson Ave,23,40.699304,-73.923044,Stockholm St & Wilson Ave
3778,Irving Ave & DeKalb Ave,27,40.7027,-73.92095,Irving Ave & DeKalb Ave
3779,Hart St & Wyckoff Ave,24,40.704876,-73.919911,Hart St & Wyckoff Ave
3780,Wyckoff Av & Stanhope St,22,40.703545,-73.917775,Wyckoff Av & Stanhope St
3781,Greene Av & Myrtle Av,30,40.698568,-73.918877,Greene Av & Myrtle Av
3782,Brooklyn Bridge Park - Pier 2,31,40.698458,-73.997178,Brooklyn Bridge Park - Pier 2
3783,Cliff St & Fulton St,37,40.70838,-74.00495,Cliff St & Fulton St
3787,Dock 72 Way & Market St,22,40.69985,-73.97141,Dock 72 Way & Market St
